,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,1989-12-31,1988-12-31,1987-12-31,1986-12-31,1985-12-31
dividendPayoutRatio,0.3492096078833915,0.46013337199188176,0.4032432432432432,0.29288608734804145,0.32681281618887015,0.2578866768759571,0.23966065747614,0.26179018286814243,0.2510312315851503,0.2091997479521109,0.09061171082760876,0.22112802148612354,0.26322263222632225,0.2722832722832723,0.2437641723356009,0.2627450980392157,0.40860215053763443,0.5141242937853107,0.3218390804597701,0.2780796572207615,0.8494690387532753,0.3939098578294626,0.26335392013577863,0.248387314288283,0.08240915296106091,0.2110613449103444,0.1974989008841776,0.18175318674037003,0.2858615680209944,-0.49132947976878616,1.9600000000000002,0.32459016393442625,-2.0,0.5421052631578948,0.5706521739130435,0.35172413793103446,0.1383495145631068
priceBookValueRatio,6.666093660353672,4.752528135005271,4.232684089255704,4.681425222038935,6.91525033434846,5.545598177418058,4.259306572247891,3.8450924893433718,3.2830181672750776,2.683942221254501,1.7920364615951372,2.199615165418652,1.1969282760982407,1.2878339331773516,1.3618839927006412,1.709065447601262,2.093718766519824,1.3305976726071793,1.5724862682273133,1.3129824141265547,1.1858661166427045,0.8687583414177231,1.0788904955298735,1.3913293525441732,2.5207881561886816,2.3329263476125934,2.0827209000812763,2.21308935562997,4.025715983492337,1.5741920349489171,0.7181590515998606,0.6040386822965833,0.45317617642198454,0.0010141152403682237,0.00020898183064792597,0.00015702712222613594,0.0001142857142857143
priceToBookRatio,6.666093660353672,4.752528135005271,4.232684089255704,4.681425222038935,6.91525033434846,5.545598177418058,4.259306572247891,3.8450924893433718,3.2830181672750776,2.683942221254501,1.7920364615951372,2.199615165418652,1.1969282760982407,1.2878339331773516,1.3618839927006412,1.709065447601262,2.093718766519824,1.3305976726071793,1.5724862682273133,1.3129824141265547,1.1858661166427045,0.8687583414177231,1.0788904955298735,1.3913293525441732,2.5207881561886816,2.3329263476125934,2.0827209000812763,2.21308935562997,4.025715983492337,1.5741920349489171,0.7181590515998606,0.6040386822965833,0.45317617642198454,0.0010141152403682237,0.00020898183064792597,0.00015702712222613594,0.0001142857142857143
priceToSalesRatio,3.4512466598378024,3.033916261503209,2.357415658091826,2.521411307205638,3.804806871316362,3.1286514457878494,2.421919128386806,2.2543405159295413,2.025325582161016,1.652604241942969,1.1375581350482313,1.3017799011616193,0.4632049321561205,0.35820657493166735,0.4463629123604282,0.5413529845129431,0.7596733554345253,0.47538018597894866,0.5919295667031932,0.4567437810252563,0.4655032063910296,0.31215069293919206,0.4475136468144804,0.6081858301664507,1.2096612708636993,1.2681264570008488,0.5100931694276495,0.5039020393394142,0.9091892757411099,0.3681590279575648,0.23421601898829145,0.18336888569717708,0.12583843227286695,0.00029292889501674217,6.28194558944765e-05,4.894060818970249e-05,3.0786695425133386e-05
priceEarningsRatio,25.074146591049068,25.468535088229174,19.067669837760562,18.09546849671511,38.45485582217113,25.737350438718483,21.715086140520093,25.55931788031761,25.705045603172632,20.19467804914934,6.365041511285574,17.356676873769022,11.346526720650848,10.080956465934067,11.701084916876939,15.294460201670901,27.59656412903226,22.199180379711866,17.35759746652448,13.068503042247618,36.95123493699297,13.092693056162405,10.963472499528548,12.543041603919894,6.549903334651219,15.14364020551025,12.830778912229494,12.069203803625213,25.43356766083319,-22.266172887398845,41.2079663808,5.622510882098361,-24.5712122856,0.015654736842105263,0.0033130434782608696,0.0015372413793103448,0.000658252427184466
priceToFreeCashFlowsRatio,21.578828276501767,17.383925889432497,18.006732618610027,22.10065192807493,49.10363803304798,22.965960421540267,22.61022403074396,29.87191369814398,23.981012857935106,43.36800279296346,374.19099807692305,27.191315663394107,4.380211882188576,20.385934186666667,8.665287066906346,15.983964555024919,9.428657105069801,43.17862557372528,-45.99322780469939,9.230377449676098,36.93086209898498,8.422999837830826,30.590136173046567,11.921141245834402,-14.237270453149598,6.339277102256732,32.14263207573934,15.96983457606126,17.89760256940112,18.51946110346154,-686.79943968,27.220092365714287,-53.41567888173913,-0.2288,0.0013917808219178081,-0.0015587412587412584,0.0011491525423728813
priceToOperatingCashFlowsRatio,19.051032295273746,15.62728651828899,15.464791407214836,17.906008256272784,34.93218367424553,18.81604325625075,17.83739218685579,20.125904719704433,15.601381397919871,22.287172506258692,33.148095229982964,15.534782105769231,3.4472071090766594,7.745125089681051,5.417510181987118,8.274584196802149,6.8732738725227644,11.799564345972973,35.95502332351499,5.826341649120009,10.75433108004078,4.489729571020239,9.687205648184792,7.474784537490959,-38.926426748933594,5.104451407303654,6.821363493687022,5.79321378492626,9.4100077210344,5.689878743751847,3.570880968873483,2.173467451254753,2.447331900956175,0.008498285714285713,0.0006271604938271606,0.0014107594936708858,0.00036847826086956525
priceCashFlowRatio,19.051032295273746,15.62728651828899,15.464791407214836,17.906008256272784,34.93218367424553,18.81604325625075,17.83739218685579,20.125904719704433,15.601381397919871,22.287172506258692,33.148095229982964,15.534782105769231,3.4472071090766594,7.745125089681051,5.417510181987118,8.274584196802149,6.8732738725227644,11.799564345972973,35.95502332351499,5.826341649120009,10.75433108004078,4.489729571020239,9.687205648184792,7.474784537490959,-38.926426748933594,5.104451407303654,6.821363493687022,5.79321378492626,9.4100077210344,5.689878743751847,3.570880968873483,2.173467451254753,2.447331900956175,0.008498285714285713,0.0006271604938271606,0.0014107594936708858,0.00036847826086956525
priceEarningsToGrowthRatio,0.6089030870072767,-3.956519667275249,-1.3882433919278543,0.3418352893872122,-4.66258872833664,1.5099134811271835,0.5656910118853024,1.0235536883243668,3.0884114955068993,-0.4162055051267695,0.03663991028035027,0.4761233866313884,-7.679612608799913,-1.7058366618925211,0.7969344487470303,0.25276193324137225,0.9275527163682585,-0.6772654260435013,-3.297881032538496,0.061796999944008786,-0.7110324586734991,-0.42785203327114035,-3.45349383735149,-0.22483341594612807,0.03410568726355451,1.2488069065643508,1.881622245998494,0.3785386351212808,0.0992020132205741,0.047803903273651506,-0.4898849150165035,0.007737975966688404,0.1932762706332101,0.006551588426266026,0.0011366677759724372,0.0005142594978962568,0.0002009433343678829
priceSalesRatio,3.4512466598378024,3.033916261503209,2.357415658091826,2.521411307205638,3.804806871316362,3.1286514457878494,2.421919128386806,2.2543405159295413,2.025325582161016,1.652604241942969,1.1375581350482313,1.3017799011616193,0.4632049321561205,0.35820657493166735,0.4463629123604282,0.5413529845129431,0.7596733554345253,0.47538018597894866,0.5919295667031932,0.4567437810252563,0.4655032063910296,0.31215069293919206,0.4475136468144804,0.6081858301664507,1.2096612708636993,1.2681264570008488,0.5100931694276495,0.5039020393394142,0.9091892757411099,0.3681590279575648,0.23421601898829145,0.18336888569717708,0.12583843227286695,0.00029292889501674217,6.28194558944765e-05,4.894060818970249e-05,3.0786695425133386e-05
dividendYield,0.013927078499575012,0.01806673883668096,0.02114800847058315,0.016185604003632698,0.00849860984267288,0.010019938823539517,0.011036597134603858,0.01024245576873311,0.009765834904963827,0.010359152418422588,0.014235839729709404,0.012740228045629643,0.023198520455361298,0.027009666513627135,0.020832612878828885,0.017179102405360545,0.014806268948088903,0.0231596070211302,0.01854168361033044,0.02127861594566651,0.0229889214853506,0.030086236356397206,0.02402103167104249,0.01980279760936599,0.012581735752509267,0.013937292622255145,0.015392588574333085,0.01505925243268964,0.011239538700707383,0.022066184532630012,0.04756361869177853,0.057730464331851486,0.08139606531225581,34.628832705755784,172.24409448818898,228.80215343203233,210.1769911504425
enterpriseValueMultiple,16.938848268578695,15.735312033001206,12.406551193394028,12.536760862311318,19.077645176828188,15.697223627297783,12.832729687361248,14.808706006615559,13.828185019411515,10.833147451140619,4.714996822701916,11.776122279569892,5.780087394263481,5.791245952688172,8.303677955009235,9.537507261613397,11.757532773662552,10.274664550708087,8.870073133124164,6.886346681625032,13.255007174265721,7.143040760758927,7.612791321005265,6.500623733246159,4.805745774758144,11.750047693281536,6.4104650156091285,6.069306978595218,11.273733130783615,-15.07445541851319,-13.540134926197183,38.11340021885058,-7.862388108749999,2.203184516129032,2.0585533101045295,1.730303474903475,0.9157601990049751
priceFairValue,6.666093660353672,4.752528135005271,4.232684089255704,4.681425222038935,6.91525033434846,5.545598177418058,4.259306572247891,3.8450924893433718,3.2830181672750776,2.683942221254501,1.7920364615951372,2.199615165418652,1.1969282760982407,1.2878339331773516,1.3618839927006412,1.709065447601262,2.093718766519824,1.3305976726071793,1.5724862682273133,1.3129824141265547,1.1858661166427045,0.8687583414177231,1.0788904955298735,1.3913293525441732,2.5207881561886816,2.3329263476125934,2.0827209000812763,2.21308935562997,4.025715983492337,1.5741920349489171,0.7181590515998606,0.6040386822965833,0.45317617642198454,0.0010141152403682237,0.00020898183064792597,0.00015702712222613594,0.0001142857142857143
revenueGrowth,0.22229129969260525,-0.03254586159655161,-0.06123153172935161,0.06380351720225581,0.11571540265832682,0.05890005913660556,0.07661290322580645,0.09388058315535333,0.1106069200226886,0.1337620578778135,0.14852615322634796,-0.2521717298518705,-0.13597119180875525,-0.003114052160373686,0.0697728219127377,0.27948141131896753,0.02183775936120017,0.07996341543084863,0.04193043359880199,0.2761954070516941,-0.07755870651350821,0.20077726813056335,0.13264615522102424,0.10160672415800955,0.06623715266265827,-0.49429818031163214,0.124658366010312,0.1504987980265858,0.14103985472617797,0.1893827441173127,-0.059345594525235246,-0.04209771586602479,-0.03850699231829821,0.04637262984336356,0.06532001317378416,0.014930362116991643,0.0
grossProfitGrowth,0.18290922216206462,-0.06140425171508427,-0.09559555725775565,0.05392750464196335,0.10667381399088716,0.10843731431966726,0.17514255789596184,0.11049366761437064,0.18680981595092025,0.2719469371829887,0.1493273542600897,-0.10924705412422608,0.006432160804020101,-0.030970003895597974,0.10670403104117267,0.31789772727272725,0.18120805369127516,-0.002343488449949782,-0.0035361622631438485,0.48145951636099454,-0.18451661266141123,0.19917646149087534,0.10632746249184605,0.09557729482748521,0.022368618056595298,-0.2518337298760188,0.05546937810357058,0.18477304690345317,-0.019917627677100494,0.45913461538461536,-0.19639407598197037,0.2524193548387097,-0.10209992758870384,0.11281224818694602,-0.08548268238761975,0.01876876876876877,0.0
ebitgrowth,0.36079482027238224,-0.03698129434530208,-0.15696936740982417,0.05994236311239193,0.13053866203301476,0.15359559007767476,0.3896239554317549,0.15202567188126756,0.23722084367245658,0.4413447782546495,0.706959706959707,-0.38926174496644295,-0.042826552462526764,-0.06848404255319149,0.07505360972122944,0.3962075848303393,0.6109324758842444,-0.3261105092091008,-0.010813533528384186,0.8796003464738231,-0.43263197595346126,-0.09140281830548604,0.1976891696930501,0.2620112696394657,0.06852830188679246,-0.45874674340283766,0.07381955004483955,0.24912331969608417,0.44084210526315787,1.8934010152284264,-0.6324626865671642,0.8169491525423729,-0.3091334894613583,0.3470031545741325,-0.3796477495107632,-0.028517110266159697,0.0
operatingIncomeGrowth,0.36079482027238224,-0.03698129434530208,-0.15696936740982417,0.05994236311239193,0.13053866203301476,0.15359559007767476,0.3896239554317549,0.15202567188126756,0.23722084367245658,0.4413447782546495,0.706959706959707,-0.38926174496644295,-0.042826552462526764,-0.06848404255319149,0.07505360972122944,0.3962075848303393,0.6109324758842444,-0.3261105092091008,-0.010813533528384186,0.8796003464738231,-0.43263197595346126,-0.09140281830548604,0.1976891696930501,0.2620112696394657,0.06852830188679246,-0.45874674340283766,0.07381955004483955,0.24912331969608417,0.44084210526315787,1.8934010152284264,-0.6324626865671642,0.8169491525423729,-0.3091334894613583,0.3470031545741325,-0.3796477495107632,-0.028517110266159697,0.0
netIncomeGrowth,0.41229341838213973,-0.06783783783783784,-0.1670418730301666,0.4981450252951096,-0.09188361408882083,0.15411806291975963,0.36140519730510107,0.22451384796700058,0.06931316950220542,-0.48086359175662413,1.7367949865711727,0.37392373923739236,-0.007326007326007326,-0.07142857142857142,0.15294117647058825,0.6451612903225806,0.3135593220338983,-0.3218390804597701,0.016652059596844872,2.5405461315680595,-0.5125869660202332,-0.29864221394559426,-0.04650378728282124,-0.7107781317038289,1.3515294189583746,0.06519792226401576,0.07090170366366157,0.34371338863114487,3.466936416184971,-4.46,-0.8360655737704918,7.1,-1.263157894736842,0.23376623376623376,-0.4689655172413793,0.04316546762589928,0.0
epsgrowth,0.41179207539063467,-0.06437105645874037,-0.13735105780897167,0.5293622121096327,-0.08247533304506088,0.17045579604670452,0.38386832536280374,0.24971155076545234,0.08323063698140289,-0.48520929685921294,1.7371880724006854,0.3645415739094212,-0.01477486860163896,-0.05909684491567829,0.14682619047619055,0.6050934966961826,0.2975201693881496,-0.3277766666666666,-0.05263257617623557,2.114747164763394,-0.5196842209697308,-0.30600983606557375,-0.03174603174603177,-0.5578815564909315,1.920472466669943,0.12126486589646276,0.06818998308250106,0.31883677606008,2.563815676228471,-4.657814814814816,-0.8411764705882353,7.266126059712496,-1.2713,0.19047619047619047,-0.475,0.06666666666666674,0.0
