,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,1989-12-31,1988-12-31,1987-12-31,1986-12-31,1985-12-31
operatingCashFlowSalesRatio,0.2445269878119559,0.22829981507165972,0.1923269809428285,0.2060304794296553,0.20335889010587807,0.15359900254160072,0.14535653026219064,0.18150837161060898,0.1521420725009154,0.23359637918628998,0.2308825307308574,0.2484161375181951,0.23647746750846677,0.24872332796162716,0.20003841131658975,0.23710467397646287,0.23164385690843076,0.22398066139783626,0.1903628661804915,0.23652947189324444,0.21902328033607843,0.22549373937684472,0.22291733146147352,0.21902027152925846,0.2212122191327746,0.21628643496230976,0.1963187089662865,0.241604939444686,0.21966501991057635,0.17687438709102254,0.21132536427885873,0.19499244970529495,0.1784267073125395,0.19554385254202958,0.20182315405651777,0.19965861344537816,0.1836309523809524
freeCashFlowOperatingCashFlowRatio,0.8210386404633058,0.7244652575623339,0.7330508474576272,0.7787301587301587,0.796229802513465,0.6500156103652825,0.6257585974376264,0.7069387755102041,0.6555354993983152,0.8072566341088385,0.8337249501871612,0.8838052646863587,0.8503059726521478,0.8246608782369631,0.6805059489648896,0.7489665038604935,0.7666416847814324,0.7069760203342013,0.667220524614248,0.6900754588156093,0.6737435965872389,0.6658062380590124,0.6639690405617525,1.0,1.0,1.0,1.0,1.0,1.0,0.27476958525345624,0.4697219928433801,0.4659005745690732,0.40295864152515887,0.4601201574476901,0.5114046973803071,0.4957253715638564,0.5619124797406807
cashFlowCoverageRatios,0.5541934126065453,0.4021069774543234,0.33827664149071063,0.3219871205151794,0.19946998997278326,0.14555121330546214,0.32951894233974005,0.4684512428298279,0.5066300868770005,0.45489438250624,0.5819217095610214,0.4617745172751671,0.4421000255592002,0.6416773449927315,0.4244284125438114,0.4293991785463211,0.7800414682172978,0.6500799263547845,0.6254832056304788,0.6512824113871162,0.4893582342730546,1.9922703239830777,1.3154689081350255,0.8819308951616286,0.9666947985444971,1.028246695084444,1.3235692001877364,2.087721334775395,1.6054019613467614,1.3532105622137776,2.1708993128174483,1.5037565740045078,2.1464669051878356,1.1492857142857142,1.0226327944572748,0.8610419026047565,1.1097122302158273
shortTermCoverageRatios,13.96949602122016,35.913636363636364,4.151556156968877,30.434782608695652,7.8011204481792715,2.4173584905660377,0.9476038338658147,0.828262339418526,1.047589032461393,3.8961597247958935,2.6579935432349906,1.3661142565654474,1.401867574119107,2.68823506803686,1.901689157585618,0.9866660766809825,2.509403931115756,2.2120643373782984,1.4765159179413854,1.9467741199839528,1.2077356615487238,6.4648913138695265,3.277491963926089,1.5536002992480142,1.4757145134706673,1.7214826334963471,1.872226185702325,2.8635966462266165,2.189333968710067,1.5156608097784567,2.6698511850082673,1.8091292557999397,3.194342762063228,1.9661914460285133,1.4884033613445378,1.2974402730375427,5.460176991150442
capitalExpenditureCoverageRatio,-5.587798408488064,-3.6293063849333946,-3.746031746031746,-4.519368723098996,-4.907488986784141,-2.857270294380018,-2.672072072072072,-3.4122562674094707,-2.903056768558952,-5.188246014987002,-6.014131411330875,-8.606241903307637,-6.680293246945957,-5.7032337674843365,-3.129948732253879,-3.983532139648293,-4.285255483882723,-3.4126899823711536,-3.004993017795998,-3.226591854192813,-3.0650739404334595,-2.9922760801758517,-2.975916271737963,,,,,,,-1.3788721207307386,-1.8858032701790812,-1.872310570626754,-1.6749258419124062,-1.8522640061396776,-2.04668361451352,-1.9830464267083985,-2.2826489086200517
dividendPaidAndCapexCoverageRatio,7.997722095671982,20.62924281984334,9.708860759493671,10.862068965517242,7.8011204481792715,7.662679425837321,8.906906906906906,13.867924528301886,-12.638783269961976,6.7129753618321,6.200816952348824,5.27407691378894,5.488980030360371,8.284217757363558,17.111611755346715,12.129775214406672,10.803012240620152,14.305140246059382,13.929283690632877,31.820833301636327,33.311678729862244,28.172966979031276,181.36204235352227,,,,,,,-2.676946800308404,-4.03330557868443,-4.138180565127498,-3.5394542772861355,-3.6974339333588664,-4.138317757009346,-3.902977412731006,-6.025390625
dividendPayoutRatio,0.45283552538537686,0.5695216907675195,0.6156767019256849,0.8336148648648649,3.8763102725366876,1.0992857142857144,0.32624915215916794,0.5875656742556918,0.3423913043478261,0.5337671811796906,0.6213656951782709,0.5774698822266012,0.42021024609465146,0.4454778076754675,0.5432555235068272,1.0351913930642405,0.5001303355658921,0.4943892657603826,0.550517518858738,0.5110958466236389,0.8196531195376647,0.4113077746155119,0.41021825944420526,0.38215718889385575,0.3865212164269392,0.38689385361468154,0.3870237460768639,0.397153525159839,0.3917045355457621,0.3941570494713905,0.37683688464364434,0.36363636363636365,0.3511281693417074,0.34587765957446803,0.3454976303317535,0.3492592592592592,0.3610752688172043
priceBookValueRatio,6.20143319656554,6.677231041933227,5.0548377686738615,4.122749317552091,3.523660433723583,2.9410051198418343,2.6278991689627973,3.135727167600536,2.246713632334103,1.9601426633161694,1.6792826998119101,1.5081483068789228,1.7186957353528738,2.3490344475876412,2.3299856514888173,2.7780035930026825,2.218804573128317,2.3660941719331503,2.3119748936832494,2.4948188822672646,4.339005304104717,3.6525289831390055,2.960459074248394,5.5554564133521405,4.895808296907762,3.945453607284711,3.41054048699716,3.1064266090976442,2.96193547842693,3.0874094266813934,3.695671637527318,3.0224865153885028,2.3248207182040868,0.1818455172413793,0.1326673674151935,0.12905087127599776,0.05020678781400321
priceToBookRatio,6.20143319656554,6.677231041933227,5.0548377686738615,4.122749317552091,3.523660433723583,2.9410051198418343,2.6278991689627973,3.135727167600536,2.246713632334103,1.9601426633161694,1.6792826998119101,1.5081483068789228,1.7186957353528738,2.3490344475876412,2.3299856514888173,2.7780035930026825,2.218804573128317,2.3660941719331503,2.3119748936832494,2.4948188822672646,4.339005304104717,3.6525289831390055,2.960459074248394,5.5554564133521405,4.895808296907762,3.945453607284711,3.41054048699716,3.1064266090976442,2.96193547842693,3.0874094266813934,3.695671637527318,3.0224865153885028,2.3248207182040868,0.1818455172413793,0.1326673674151935,0.12905087127599776,0.05020678781400321
priceToSalesRatio,5.154351974542994,6.325310404494305,4.9255515469073785,4.115468643108117,3.9748279087534697,2.896579060629722,2.731701508104381,3.3338105897055925,2.5884304668382327,1.3135630707123405,1.0563721691282184,0.9601301154698714,1.2768484566979947,1.3905679491264633,1.5984935811896146,1.7370537405865605,1.4318624825535256,1.7223640298198437,1.5356641662679231,1.504474707566664,2.413775235582932,2.2774388099534435,1.6686687485485434,2.5438683239109,2.0593800300082585,1.7267783657151188,1.497736131424541,1.373869762565764,1.2946129686056222,1.316294374197154,1.7213792070209113,1.3906372757245624,1.1781834280292245,0.0907938424144217,0.06328003646308114,0.06028925945378152,0.027957410714285712
